nextMktCl,RP_ESS_MEAN,News_volumn,News_buzz
2012-01-06 16:00:00,0.28750000000000003,91,-0.6667362344375383
2012-01-07 16:00:00,-0.12434782608695652,55,-1.1216582429595707
2012-01-10 16:00:00,0.16444444444444442,145,0.09749625405154543
2012-01-11 16:00:00,0.49892857142857133,103,-0.48745394791989505
2012-01-12 16:00:00,0.5060869565217391,90,-0.6378516059789049
2012-01-13 16:00:00,0.4075,85,-0.664589417688511
2012-01-14 16:00:00,0.576,23,-1.4352680463229508
2012-01-17 16:00:00,0.3876,120,-0.06290160136089022
2012-01-18 16:00:00,0.2393103448275862,82,-0.5556433522453013
2012-01-19 16:00:00,0.038709677419354833,87,-0.4531099531808051
2012-01-20 16:00:00,0.018000000000000002,102,-0.22388645183626116
2012-01-21 16:00:00,0.31947368421052635,44,-1.0523230594717445
2012-01-24 16:00:00,0.37000000000000005,118,0.15818008957337365
2012-01-25 16:00:00,0.28555555555555556,85,-0.40454714371183687
2012-01-26 16:00:00,0.49588235294117633,87,-0.35761185173522814
2012-01-27 16:00:00,0.35285714285714287,60,-0.7806518428710802
2012-01-28 16:00:00,0.32500000000000007,54,-0.8744477126940163
2012-01-31 16:00:00,0.22743902439024394,238,2.2534834619748967
2012-02-01 16:00:00,-0.16354477611940313,724,4.767328097420911
2012-02-02 16:00:00,0.04511278195488719,252,1.0077988725201277
2012-02-03 16:00:00,0.28285714285714286,124,-0.003915774190337775
2012-02-04 16:00:00,0.3353333333333333,72,-0.41880344123124036
2012-02-07 16:00:00,0.1276543209876545,190,0.4801936710466767
2012-02-08 16:00:00,0.2182051282051283,227,0.729197389987928
2012-02-09 16:00:00,0.3671052631578947,187,0.4226200774554166
2012-02-10 16:00:00,0.29243243243243255,108,-0.15827834830326606
2012-02-11 16:00:00,0.3583333333333333,103,-0.21121637760336198
2012-02-14 16:00:00,0.3544186046511629,120,-0.08953155746701506
2012-02-15 16:00:00,0.07333333333333333,146,0.09487678861050339
2012-02-16 16:00:00,-0.266304347826087,140,0.03692192859435857
2012-02-17 16:00:00,-0.01118811881188111,185,0.3728845342391371
2012-02-18 16:00:00,0.0985185185185185,55,-0.6703361856551487
2012-02-21 16:00:00,0.30621621621621614,138,-0.002407547821423587
2012-02-22 16:00:00,0.25499999999999995,114,-0.19809908415662175
2012-02-23 16:00:00,-0.12450000000000001,121,-0.15053050935063916
2012-02-24 16:00:00,0.12812500000000002,67,-0.5789133699235621
2012-02-25 16:00:00,-0.25875000000000004,22,-0.9397212286122741
2012-02-28 16:00:00,0.0057142857142857195,83,-0.43882883127291517
2012-02-29 16:00:00,-0.08499999999999999,38,-0.7813916599474561
2012-03-01 16:00:00,0.17416666666666672,56,-0.627479494742693
2012-03-02 16:00:00,0.46,25,-0.8425538493164616
2012-03-03 16:00:00,-0.49,26,-0.8269920302077483
2012-03-06 16:00:00,-0.07739130434782611,94,-0.2906941527833158
2012-03-07 16:00:00,-0.14833333333333332,63,-0.5247822615087213
2012-03-08 16:00:00,0.12500000000000003,105,-0.2038165807083548
2012-03-09 16:00:00,0.13727272727272727,72,-0.46407277023760035
2012-03-10 16:00:00,0.020000000000000046,56,-0.5892939596853145
2012-03-13 16:00:00,0.16853658536585367,105,-0.17539730795308398
2012-03-14 16:00:00,0.2483333333333333,89,-0.292220182381526
2012-03-15 16:00:00,0.3842857142857143,96,-0.09490320815809439
2012-03-16 16:00:00,0.45760000000000006,102,0.03563464849443495
2012-03-17 16:00:00,0.21,32,-1.268037050151967
2012-03-20 16:00:00,0.4689032258064514,306,3.232362251390314
2012-03-21 16:00:00,0.24428571428571424,93,-0.08967666600808845
2012-03-22 16:00:00,0.4847999999999999,66,-0.5022180849071398
2012-03-23 16:00:00,0.3273684210526316,77,-0.2877991822356597
2012-03-24 16:00:00,0.12083333333333335,25,-1.1404437979934352
2012-03-27 16:00:00,0.38450704225352117,188,1.5866570616747802
2012-03-28 16:00:00,0.4538461538461536,181,1.417553089851115
2012-03-29 16:00:00,0.4583720930232556,195,1.5597940236314352
2012-03-30 16:00:00,0.43625,115,0.3499346311560384
2012-03-31 16:00:00,0.38666666666666666,45,-0.7808771406600401
2012-04-03 16:00:00,-0.0746153846153847,206,1.7123811029644058
2012-04-04 16:00:00,0.41142857142857137,180,1.2418849819439006
2012-04-05 16:00:00,0.20205882352941174,126,0.42475700151500884
2012-04-06 16:00:00,0.20368421052631583,65,-0.4927945758746354
2012-04-07 16:00:00,0.11400000000000002,29,-1.0424152483375178
2012-04-10 16:00:00,0.3634146341463415,167,0.9845405796266246
2012-04-11 16:00:00,0.2876190476190476,79,-0.3485795186609554
2012-04-12 16:00:00,0.24205479452054782,194,1.2866774470624405
2012-04-13 16:00:00,0.1783720930232559,140,0.444097856566349
2012-04-14 16:00:00,0.09125000000000001,55,-0.8670288730175266
2012-04-17 16:00:00,0.06766666666666674,143,0.4564275438844377
2012-04-18 16:00:00,-0.11952380952380952,108,-0.10306426980723776
2012-04-19 16:00:00,0.2282758620689655,91,-0.35798553539193956
2012-04-20 16:00:00,0.0981818181818182,105,-0.1600757922467462
2012-04-21 16:00:00,0.3566666666666667,35,-1.2223319736012692
2012-04-24 16:00:00,0.32225000000000004,162,0.6929535889338931
2012-04-25 16:00:00,0.3674193548387097,80,-0.550057269916408
2012-04-26 16:00:00,0.18909090909090912,100,-0.24832872120635266
2012-04-27 16:00:00,0.2977566539923957,762,4.6237280093931465
2012-04-28 16:00:00,0.30371900826446263,218,0.5478488250211088
2012-05-01 16:00:00,0.18000000000000005,215,0.5596913249156694
2012-05-02 16:00:00,-0.13777777777777775,170,0.19782234860022554
2012-05-03 16:00:00,-0.08382352941176473,238,0.6716260311550436
2012-05-04 16:00:00,-0.29062499999999997,135,-0.12808783212021488
2012-05-05 16:00:00,0.026363636363636322,42,-0.8477661917680078
2012-05-08 16:00:00,0.10793103448275862,97,-0.4011063591389645
2012-05-09 16:00:00,0.3874074074074074,76,-0.533247390117601
2012-05-10 16:00:00,0.13343750000000001,118,-0.19297112513946316
2012-05-11 16:00:00,0.26206896551724135,112,-0.23810805073010943
2012-05-12 16:00:00,-0.175,24,-0.9023581900981151
2012-05-15 16:00:00,0.5236792452830189,219,0.5794332438928064
2012-05-16 16:00:00,0.44,71,-0.5170849688340672
2012-05-17 16:00:00,0.12043478260869564,68,-0.5227002510130436
2012-05-18 16:00:00,0.05708333333333334,63,-0.5597672111919081
2012-05-19 16:00:00,0.4926315789473683,49,-0.6730209341026703
2012-05-22 16:00:00,0.3645454545454546,164,0.19870761350088673
2012-05-23 16:00:00,0.30705882352941183,94,-0.3358171222592595
2012-05-24 16:00:00,0.20476190476190484,51,-0.6235004177339686
2012-05-25 16:00:00,0.35857142857142854,67,-0.4821976010471712
2012-05-26 16:00:00,0.418,44,-0.6514091990626077
2012-05-29 16:00:00,0.4257575757575758,115,-0.11093997641705576
2012-05-30 16:00:00,0.48760869565217385,120,-0.07640929581650097
2012-05-31 16:00:00,0.448846153846154,87,-0.32332075028696566
2012-06-01 16:00:00,0.4775,44,-0.6270680138150075
2012-06-02 16:00:00,0.48,23,-0.7790760275272368
2012-06-05 16:00:00,0.27054054054054055,160,0.24184739671482114
2012-06-06 16:00:00,0.17400000000000002,55,-0.5325837037598861
2012-06-07 16:00:00,0.5714285714285714,37,-0.6462760510433917
2012-06-08 16:00:00,0.3485714285714286,46,-0.8668389575150129
2012-06-09 16:00:00,0.25,23,-1.1746795692846563
2012-06-12 16:00:00,0.33863636363636346,133,0.7315157252260369
2012-06-13 16:00:00,0.4085483870967742,158,1.1904178424071303
2012-06-14 16:00:00,0.30516666666666675,148,1.1940644261311157
2012-06-15 16:00:00,0.12981818181818178,108,0.419925685791277
2012-06-16 16:00:00,-0.12039999999999995,52,-0.7214779543302158
2012-06-19 16:00:00,0.0381081081081081,106,0.36821034891443627
2012-06-20 16:00:00,0.4184615384615385,62,-0.5122571189676651
2012-06-21 16:00:00,0.3812,93,0.1314485737332341
2012-06-22 16:00:00,0.333,59,-0.5237022679453284
2012-06-23 16:00:00,0.5042857142857142,28,-1.1603773763864174
2012-06-26 16:00:00,0.4293181818181816,158,1.695189300169157
2012-06-27 16:00:00,0.11979166666666656,116,0.7082166396127688
2012-06-28 16:00:00,0.4024324324324324,145,1.2653757887068886
2012-06-29 16:00:00,0.24823529411764705,143,1.141850728463202
2012-06-30 16:00:00,0.3218518518518519,62,-0.6036972862653425
2012-07-03 16:00:00,0.27370370370370367,226,2.625634658865976
2012-07-04 16:00:00,0.15166666666666664,70,-0.4163867614943015
2012-07-05 16:00:00,0.25400000000000006,49,-0.824709215839266
2012-07-06 16:00:00,0.11104761904761903,258,2.703816929753501
2012-07-07 16:00:00,0.36411764705882355,137,0.6167796055969181
2012-07-10 16:00:00,0.318108108108108,231,1.9924386930816844
2012-07-11 16:00:00,0.3255223880597015,217,1.6381530897351488
2012-07-12 16:00:00,0.35563636363636364,230,1.6741860286390826
2012-07-13 16:00:00,0.3066,108,-0.09717280548957859
2012-07-14 16:00:00,0.4483333333333333,24,-1.3168137055005664
2012-07-17 16:00:00,0.36199999999999993,144,0.4343864815503913
2012-07-18 16:00:00,-0.21600000000000003,40,-1.0665439618681276
2012-07-19 16:00:00,0.17125,47,-0.9751418092339356
2012-07-20 16:00:00,0.30065217391304355,108,-0.11991497055136706
2012-07-21 16:00:00,0.33592592592592596,64,-0.8101476144042162
2012-07-24 16:00:00,0.38786585365853665,426,3.4427497334552553
2012-07-25 16:00:00,0.34851851851851845,102,-0.26951472033688023
2012-07-26 16:00:00,0.3317391304347825,111,-0.15160416266327337
2012-07-27 16:00:00,-0.01622291021671825,484,3.197627593481648
2012-07-28 16:00:00,0.13363636363636366,124,-0.1401858674760571
2012-07-31 16:00:00,0.29324324324324325,114,-0.23587529494892612
2012-08-01 16:00:00,0.43271428571428666,246,0.9301365183229785
2012-08-02 16:00:00,0.4319607843137259,205,0.5159785561315107
2012-08-03 16:00:00,0.4435714285714285,62,-0.8078912416987061
2012-08-04 16:00:00,0.04124999999999998,28,-1.1225338787864036
2012-08-07 16:00:00,0.42659340659340667,259,0.967570595976752
2012-08-08 16:00:00,0.38261904761904747,167,0.11515755620668479
2012-08-09 16:00:00,0.37099999999999983,86,-0.6014215748846519
2012-08-10 16:00:00,0.18285714285714286,45,-0.9286909766724212
2012-08-11 16:00:00,0.2325,38,-0.9776512113766177
2012-08-14 16:00:00,0.2633333333333333,123,-0.1955801551959343
2012-08-15 16:00:00,0.29125,56,-0.7872911186785557
2012-08-16 16:00:00,0.3,50,-0.8412221053765688
2012-08-17 16:00:00,-0.11294117647058823,89,-0.45044330764494017
2012-08-18 16:00:00,0.125,38,-0.8696347269189462
2012-08-21 16:00:00,0.46061224489795927,142,0.08520772555560971
2012-08-22 16:00:00,0.4958571428571429,132,0.020689545390812497
2012-08-23 16:00:00,0.41027027027027024,75,-0.45762711588762706
2012-08-24 16:00:00,0.2956637168141593,299,1.4896287688781658
2012-08-25 16:00:00,0.3540625,125,-0.0837716752325158
2012-08-28 16:00:00,0.184875,233,0.8512359627324804
2012-08-29 16:00:00,0.2826666666666667,91,-0.43087983340629155
2012-08-30 16:00:00,0.262093023255814,297,1.3185244777974634
2012-08-31 16:00:00,0.2780981595092026,365,1.743050220232536
2012-09-01 16:00:00,0.37295081967213106,117,-0.3415489264668102
2012-09-04 16:00:00,0.38250000000000023,266,1.0359768194281411
2012-09-05 16:00:00,0.41085714285714303,202,0.42270763876320805
2012-09-06 16:00:00,0.41852941176470626,405,2.024126231253268
2012-09-07 16:00:00,0.3886111111111088,1922,5.0488300285842
2012-09-08 16:00:00,0.36244444444444424,323,0.30422983122691905
2012-09-11 16:00:00,0.38383419689119164,530,0.8644609889298278
2012-09-12 16:00:00,0.13579545454545452,234,0.0015569208372900867
2012-09-13 16:00:00,0.10675675675675679,118,-0.32801678616435925
2012-09-14 16:00:00,0.36320754716981113,148,-0.24975083187989622
2012-09-15 16:00:00,0.16875,74,-0.47173353565747206
2012-09-18 16:00:00,0.327142857142857,181,-0.15048912577929577
2012-09-19 16:00:00,0.3963636363636363,98,-0.3861385642443343
2012-09-20 16:00:00,0.13861111111111107,104,-0.37061625791013403
2012-09-21 16:00:00,-0.04206896551724125,175,-0.17638852699283336
2012-09-22 16:00:00,0.3233333333333333,53,-0.5369707705537525
2012-09-25 16:00:00,0.3218918918918919,129,-0.3140056547415223
2012-09-26 16:00:00,0.3076470588235295,154,-0.251021075154631
2012-09-27 16:00:00,0.1770000000000001,131,-0.3281485150513223
2012-09-28 16:00:00,0.22362068965517262,138,-0.3128353166771118
2012-09-29 16:00:00,0.22111111111111115,43,-0.595749517208733
2012-10-02 16:00:00,0.21036363636363625,240,-0.02004259712516113
2012-10-03 16:00:00,0.27789473684210525,63,-0.5383805927056796
2012-10-04 16:00:00,0.38088235294117634,110,-0.40302970642115565
2012-10-05 16:00:00,0.2338888888888889,72,-0.4915729458921675
2012-10-06 16:00:00,0.43866666666666687,81,-0.4597639367041853
2012-10-09 16:00:00,0.3118750000000003,183,-0.15332197600354752
2012-10-10 16:00:00,0.2570454545454546,117,-0.35121928798180607
2012-10-11 16:00:00,0.38068965517241365,113,-0.34438164942194494
2012-10-12 16:00:00,0.3767796610169492,173,-0.14868905774956576
2012-10-13 16:00:00,0.36631578947368426,91,-0.3884787738488553
2012-10-16 16:00:00,0.41111999999999854,518,0.8389280086536628
2012-10-17 16:00:00,0.4035897435897435,148,-0.23627509327973278
2012-10-18 16:00:00,0.5365625000000002,177,-0.13004425904759254
2012-10-19 16:00:00,0.35058823529411764,61,-0.84411075549092
2012-10-20 16:00:00,-0.038000000000000006,34,-1.0111573675034233
2012-10-23 16:00:00,0.14623853211009172,309,1.764242747850057
2012-10-24 16:00:00,0.34378787878787886,265,1.2714052321292109
2012-10-25 16:00:00,0.3194999999999999,178,0.3408289003725531
2012-10-26 16:00:00,-0.2794588235294126,574,3.351146907883627
2012-10-27 16:00:00,-0.10612244897959185,91,-0.5606833952386006
2012-10-30 16:00:00,0.1485526315789473,287,0.9833544297374847
2012-10-31 16:00:00,-0.1186363636363636,83,-0.6376533610423247
2012-11-01 16:00:00,0.33645833333333325,134,-0.2406531190888075
2012-11-02 16:00:00,0.11147058823529414,87,-0.5886005376079999
2012-11-03 16:00:00,0.28500000000000003,46,-0.9103012732396192
2012-11-06 16:00:00,0.2805454545454546,211,0.3736420443393489
2012-11-07 16:00:00,0.3173033707865168,195,0.23614862241634035
2012-11-08 16:00:00,0.23617647058823538,104,-0.4741598199607951
2012-11-09 16:00:00,0.0757142857142857,100,-0.4939025579587733
2012-11-10 16:00:00,0.36500000000000005,39,-0.9705815306063529
2012-11-13 16:00:00,0.1791304347826087,244,0.6351298586398575
2012-11-14 16:00:00,0.016999999999999994,85,-0.6189056451134933
2012-11-15 16:00:00,0.4099999999999998,112,-0.40710072878343356
2012-11-16 16:00:00,0.4978571428571426,123,-0.336383518918924
2012-11-17 16:00:00,0.08852941176470586,90,-0.6013038729487712
2012-11-20 16:00:00,0.04283582089552239,287,0.9213419680234083
2012-11-21 16:00:00,0.10714285714285714,121,-0.3781869896786467
2012-11-22 16:00:00,0.31310344827586195,76,-0.7165000434584249
2012-11-23 16:00:00,0.09074074074074075,65,-0.765946270397725
2012-11-24 16:00:00,-0.07333333333333333,52,-0.8497811145817589
2012-11-27 16:00:00,0.28432291666666704,457,2.3568793362368767
2012-11-28 16:00:00,0.3572268907563027,269,0.8172164397782752
2012-11-29 16:00:00,0.3227380952380949,298,0.9958391208554983
2012-11-30 16:00:00,0.15155172413793103,198,0.18941707996178525
2012-12-01 16:00:00,0.05000000000000001,63,-0.8816349812273567
2012-12-04 16:00:00,0.26102564102564096,165,-0.03998455416421985
2012-12-05 16:00:00,0.4425757575757574,147,-0.1547884242817144
2012-12-06 16:00:00,0.29623655913978475,180,0.11303496593513063
2012-12-07 16:00:00,0.43599999999999994,119,-0.3325120943894663
2012-12-08 16:00:00,0.17777777777777776,36,-1.1572673851415916
2012-12-11 16:00:00,0.05307692307692307,216,0.728356704179771
2012-12-12 16:00:00,0.32642857142857146,88,-0.6200738043693859
2012-12-13 16:00:00,0.42375000000000007,228,0.8113714750428211
2012-12-14 16:00:00,0.4384615384615384,128,-0.2451430135559956
2012-12-15 16:00:00,0.42090909090909084,60,-0.9674825598321074
2012-12-18 16:00:00,0.3054807692307694,267,1.1714237916548196
2012-12-19 16:00:00,0.24399999999999994,103,-0.4924426305909313
2012-12-20 16:00:00,-0.263,87,-0.6496568806908455
2012-12-21 16:00:00,0.3167346938775509,132,-0.19813798361522836
2012-12-22 16:00:00,0.3135714285714285,64,-0.9182174406610183
2012-12-25 16:00:00,0.18844155844155847,159,0.1043127403609928
2012-12-26 16:00:00,0.1876,99,-0.5388049848520299
2012-12-27 16:00:00,0.16624999999999998,154,0.03165934374031151
2012-12-28 16:00:00,0.20666666666666667,135,-0.17555545413587603
2012-12-29 16:00:00,-0.19105263157894728,69,-0.8680280733441801
2013-01-01 16:00:00,0.16944444444444448,98,-0.5102687696636499
2013-01-02 16:00:00,-0.0725,54,-0.9545035119845373
2013-01-03 16:00:00,-0.10796747967479661,183,0.40548618504655315
2013-01-04 16:00:00,0.27937500000000004,100,-0.5158595484944315
2013-01-05 16:00:00,0.2596,53,-1.0332248455059312
2013-01-08 16:00:00,0.42653543307086605,230,1.2643219623565671
2013-01-09 16:00:00,0.1889130434782609,109,-0.3712756803190536
2013-01-10 16:00:00,0.5040909090909089,107,-0.3442879218776519
2013-01-11 16:00:00,0.42926829268292677,167,0.6820848862656979
2013-01-12 16:00:00,0.5985714285714285,21,-1.7049747987008832
2013-01-15 16:00:00,0.3730232558139533,135,0.1767501274845749
2013-01-16 16:00:00,0.11526315789473685,64,-0.9343536676806594
2013-01-17 16:00:00,0.09232558139534883,114,-0.08753363053077995
2013-01-18 16:00:00,0.3261363636363637,157,0.5978765155407187
2013-01-19 16:00:00,0.2030769230769231,37,-1.3729610761302142
2013-01-22 16:00:00,0.4259999999999999,119,0.028081446407529794
2013-01-23 16:00:00,0.38266666666666665,72,-0.7661852501925485
2013-01-24 16:00:00,0.49777777777777743,177,1.107643238336569
2013-01-25 16:00:00,0.5052325581395348,160,0.7764402160716973
2013-01-26 16:00:00,0.485,28,-1.507597435074512
2013-01-29 16:00:00,0.26988095238095233,238,2.2368862759129584
2013-01-30 16:00:00,0.11080204778156984,745,4.772121051143232
2013-01-31 16:00:00,0.26140845070422547,129,-0.06253955329953621
2013-02-01 16:00:00,-0.16035714285714286,176,0.2944556630541862
2013-02-02 16:00:00,0.19458333333333333,84,-0.43307581213888446
2013-02-05 16:00:00,0.22119402985074627,193,0.41364913570966977
2013-02-06 16:00:00,0.3082258064516129,208,0.5014304642825345
2013-02-07 16:00:00,0.1316666666666667,94,-0.3733586783641155
2013-02-08 16:00:00,0.38904761904761903,65,-0.5779140326544125
2013-02-09 16:00:00,0.3242857142857143,26,-0.8622068054121036
2013-02-12 16:00:00,0.4113846153846152,195,0.4122192899719313
2013-02-13 16:00:00,0.38520000000000004,121,-0.1746500264702288
2013-02-14 16:00:00,0.36290909090909107,111,-0.2336296774401791
2013-02-15 16:00:00,0.174,84,-0.4378961919323381
2013-02-16 16:00:00,0.28545454545454546,39,-0.7801110430178412
2013-02-19 16:00:00,0.25750000000000006,191,0.40430930786108665
2013-02-20 16:00:00,0.007843137254901978,158,0.13580300021924593
2013-02-21 16:00:00,0.13181818181818186,112,-0.22253007717994652
2013-02-22 16:00:00,-0.07366666666666667,80,-0.44715531456869867
2013-02-23 16:00:00,0.38666666666666666,15,-0.947349304104433
2013-02-26 16:00:00,0.35919999999999985,83,-0.4071560630388593
2013-02-27 16:00:00,0.3382926829268291,126,-0.09219785861064139
2013-02-28 16:00:00,0.4469696969696969,116,-0.17020772553751398
2013-03-01 16:00:00,0.31499999999999995,71,-0.49469522792969417
2013-03-02 16:00:00,0.2255555555555556,42,-0.7204988559846204
2013-03-05 16:00:00,0.20807692307692308,136,0.0012878875039655242
2013-03-06 16:00:00,0.14264705882352946,108,-0.2251261932532051
2013-03-07 16:00:00,0.28444444444444444,72,-0.4760169923848433
2013-03-08 16:00:00,-0.038421052631578946,58,-0.5553550276289476
2013-03-09 16:00:00,0.16142857142857145,24,-0.8154012530008549
2013-03-12 16:00:00,0.28615384615384615,217,0.677475709111702
2013-03-13 16:00:00,0.15818181818181817,84,-0.40786073180460763
2013-03-14 16:00:00,-0.18848648648648647,271,2.4713847691520736
2013-03-15 16:00:00,-0.09999999999999999,44,-0.9887713960477981
2013-03-16 16:00:00,-0.242,30,-1.152934538561448
2013-03-19 16:00:00,-0.020833333333333336,155,0.7841459825657318
2013-03-20 16:00:00,0.18749999999999994,159,0.9015101661423509
2013-03-21 16:00:00,0.24534090909090892,237,1.9352477945042512
2013-03-22 16:00:00,0.23904761904761906,76,-0.48085067215340144
2013-03-23 16:00:00,-0.07500000000000001,22,-1.2860884613690582
2013-03-26 16:00:00,-0.13928571428571432,98,-0.10296588123302015
2013-03-27 16:00:00,0.42363636363636364,114,0.14786633825477916
2013-03-28 16:00:00,0.4173529411764706,143,0.5762779033505926
2013-03-29 16:00:00,0.538030303030303,248,1.9600553431345396
2013-03-30 16:00:00,0.5105263157894736,61,-0.7321905451637004
2013-04-02 16:00:00,0.42294871794871836,204,1.3162144558688431
2013-04-03 16:00:00,0.4494444444444443,95,-0.21688547153960433
2013-04-04 16:00:00,0.44263157894736854,80,-0.4166115536569744
2013-04-05 16:00:00,0.21823529411764706,84,-0.361278188392036
2013-04-06 16:00:00,0.14666666666666664,39,-1.035251633061385
2013-04-09 16:00:00,0.27399999999999997,59,-0.7266194765089907
2013-04-10 16:00:00,0.07333333333333335,28,-1.1051661121880538
2013-04-11 16:00:00,0.30571428571428566,54,-0.7006888952527954
2013-04-12 16:00:00,0.13240000000000002,52,-0.716040222928894
2013-04-13 16:00:00,0.4318181818181819,35,-0.9479400660839821
2013-04-16 16:00:00,-0.15000000000000002,137,0.4754914856568553
2013-04-17 16:00:00,0.39533333333333337,149,0.6196755323412251
2013-04-18 16:00:00,0.42901960784313725,128,0.30326478054853406
2013-04-19 16:00:00,0.2994117647058824,115,0.09706578660752445
2013-04-20 16:00:00,0.4053333333333334,36,-1.0210258810563726
2013-04-23 16:00:00,0.2344736842105263,185,1.116347741693981
2013-04-24 16:00:00,0.4540000000000002,142,0.4690415423008653
2013-04-25 16:00:00,0.3625217391304348,274,2.354738860428035
2013-04-26 16:00:00,0.18540045766590388,571,4.0936485465581125
2013-04-27 16:00:00,-0.1266666666666666,122,-0.07545069113478102
2013-04-30 16:00:00,0.009433962264150948,151,0.19709949105053048
2013-05-01 16:00:00,0.4126190476190475,104,-0.22557233814625602
2013-05-02 16:00:00,0.44066666666666665,67,-0.526121014378794
2013-05-03 16:00:00,0.3675000000000001,51,-0.667044454347467
2013-05-04 16:00:00,0.019999999999999997,33,-0.8432732474019524
2013-05-07 16:00:00,0.40277777777777785,226,0.9317418029637071
2013-05-08 16:00:00,-0.024545454545454537,43,-0.7478336230503042
2013-05-09 16:00:00,0.35374999999999995,40,-0.7369966202949143
2013-05-10 16:00:00,0.26640449438202246,219,0.9208274204928049
2013-05-11 16:00:00,0.14071428571428574,53,-0.6115464555596939
2013-05-14 16:00:00,0.2242857142857141,324,1.7679529813314687
2013-05-15 16:00:00,0.27905660377358504,113,-0.09517844862228364
2013-05-16 16:00:00,0.3888888888888889,152,0.22776635419136124
2013-05-17 16:00:00,-0.061764705882352944,79,-0.4149687646382344
2013-05-18 16:00:00,-0.2353571428571429,50,-0.6756992200624797
2013-05-21 16:00:00,0.4242105263157894,142,0.1142006383896827
2013-05-22 16:00:00,0.4144230769230767,168,0.3080108107587048
2013-05-23 16:00:00,0.3480208333333333,191,0.4766849676178361
2013-05-24 16:00:00,0.46191489361702137,114,-0.24226546378664923
2013-05-25 16:00:00,0.5052941176470587,36,-0.9568422029618544
2013-05-28 16:00:00,0.2066666666666667,98,-0.37629599442727735
2013-05-29 16:00:00,0.3585454545454545,137,-0.016442386663802752
2013-05-30 16:00:00,0.2957142857142857,106,-0.29252146456194583
2013-05-31 16:00:00,0.15047619047619049,56,-0.7243966248316926
2013-06-01 16:00:00,0.15333333333333335,14,-1.0901337952934265
2013-06-04 16:00:00,0.3294791666666668,307,1.4525215633908795
2013-06-05 16:00:00,0.37112676056338006,282,1.1660240089581342
2013-06-06 16:00:00,0.4025675675675677,204,0.5351660454269781
2013-06-07 16:00:00,0.3785135135135133,175,0.5538950010650465
2013-06-08 16:00:00,0.2972222222222222,37,-1.0380552127175973
2013-06-11 16:00:00,0.4218181818181818,155,0.34064417037763167
2013-06-12 16:00:00,0.08277777777777778,99,-0.31201365088396055
2013-06-13 16:00:00,0.36468085106382964,111,-0.19040467380817647
2013-06-14 16:00:00,0.28038461538461534,73,-0.6510963071594008
2013-06-15 16:00:00,0.10833333333333335,27,-1.1908850740848795
2013-06-18 16:00:00,0.3043243243243243,158,0.39367577919295227
2013-06-19 16:00:00,0.43557692307692303,142,0.16321192307432503
2013-06-20 16:00:00,0.3629166666666668,85,-0.5654450513395665
2013-06-21 16:00:00,0.35249999999999987,79,-0.5916056289999712
2013-06-22 16:00:00,-0.10333333333333332,32,-1.1685798634237785
2013-06-25 16:00:00,0.45722222222222236,158,0.5493494033091816
2013-06-26 16:00:00,0.3636363636363637,85,-0.47269758180356136
2013-06-27 16:00:00,0.47285714285714286,136,0.2573709622149333
2013-06-28 16:00:00,0.4736666666666667,89,-0.415426229396265
2013-06-29 16:00:00,0.52,18,-1.384724342095093
2013-07-02 16:00:00,0.32906976744186034,145,0.38764733091798503
2013-07-03 16:00:00,0.5006666666666668,61,-0.734771638469623
2013-07-04 16:00:00,-0.045000000000000005,24,-1.1688850697253523
2013-07-05 16:00:00,-0.14333333333333334,17,-1.190127968066351
2013-07-06 16:00:00,-0.17142857142857143,24,-1.0837713850737118
2013-07-09 16:00:00,0.25378378378378363,121,0.212212619522588
2013-07-10 16:00:00,0.04104166666666664,232,1.5918350549257092
2013-07-11 16:00:00,0.030357142857142853,141,0.4036561965474501
2013-07-12 16:00:00,0.1866129032258065,132,0.25742867952115156
2013-07-13 16:00:00,0.04374999999999998,37,-0.9929499025223053
2013-07-16 16:00:00,0.26161290322580644,99,-0.1034123617953359
2013-07-17 16:00:00,0.14250000000000002,33,-1.0865723861943513
2013-07-18 16:00:00,0.14111111111111108,34,-1.016086109170541
2013-07-19 16:00:00,-0.11666666666666665,26,-1.088352666094881
2013-07-20 16:00:00,0.01999999999999999,39,-0.85852278609137
2013-07-23 16:00:00,0.10214285714285715,143,1.0145300730126958
2013-07-24 16:00:00,0.46318181818181825,88,0.030642459078377184
2013-07-25 16:00:00,0.3073076923076923,95,0.1669391075178953
2013-07-26 16:00:00,-0.23693452380952398,440,4.023346994726225
2013-07-27 16:00:00,-0.30885714285714294,86,-0.1663076518742572
2013-07-30 16:00:00,0.23058823529411762,314,2.2666693214722295
2013-07-31 16:00:00,0.38837837837837846,131,0.28477518358722187
2013-08-01 16:00:00,0.39229166666666654,118,0.13158643425700026
2013-08-02 16:00:00,0.36031250000000004,90,-0.17707008945160851
2013-08-03 16:00:00,0.26636363636363636,35,-0.7775530712351222
2013-08-06 16:00:00,0.3723999999999997,738,4.156284865265804
2013-08-07 16:00:00,0.33349206349206345,241,0.7410113392061322
2013-08-08 16:00:00,0.26,147,0.10587186503088049
2013-08-09 16:00:00,0.1324444444444444,141,0.053908197106369495
2013-08-10 16:00:00,-0.047575757575757556,94,-0.2825170367970577
2013-08-13 16:00:00,0.22525000000000003,145,0.06439393134058138
2013-08-14 16:00:00,0.30464285714285716,75,-0.4155622429605025
